"PNuid_NLidu","Name_en","Nom_fr","Latitude","Longitude","satellite_dep","wo_backbone_fibre_sans_fibre_dorsale","CTI_backbone_dorsale_BPI"
428,"Emerald Junction","Emerald Junction",46.360009,-63.551164,0,0,0
429,"Fredericton","Fredericton",46.360449,-63.424234,0,0,0
430,"Searletown","Searletown",46.305953,-63.699116,0,0,0
431,"Rose Valley","Rose Valley",46.319429,-63.492748,0,0,0
432,"Hartsville","Hartsville",46.3196088140593,-63.3975492923177,0,0,0
433,"Ebenezer","Ebenezer",46.353022,-63.261723,0,0,0
434,"Oyster Bed Bridge","Oyster Bed Bridge",46.388511,-63.236295,0,0,0
435,"Wheatley River","Wheatley River",46.373213,-63.290252,0,0,0
436,"South Rustico","South Rustico",46.415709,-63.298876,0,0,0
437,"New Glasgow","New Glasgow",46.409937,-63.349485,0,0,0
438,"Harrington","Harrington",46.352792,-63.169561,0,0,0
439,"Brackley Beach","Brackley Beach",46.420339,-63.198029,0,0,0
440,"Hampshire","Hampshire",46.288745,-63.286926,0,0,0
441,"Cape Traverse","Cape Traverse",46.243451,-63.63813,0,0,0
442,"Reads Corner","Reads Corner",46.396205,-63.745183,0,0,0
443,"St. Eleanors","St. Eleanors",46.422851,-63.810396,0,0,0
444,"Slemon Park","Slemon Park",46.4376943263303,-63.8283419611732,0,0,0
445,"Travellers Rest","Travellers Rest",46.41836,-63.738955,0,0,0
446,"New Annan","New Annan",46.419701,-63.711734,0,0,0
447,"Indian River","Indian River",46.477064,-63.684937,0,0,1
448,"Malpeque","Malpeque",46.526714,-63.687315,0,0,1
449,"Spring Valley","Spring Valley",46.498749,-63.627139,0,0,1
450,"Sea View","Sea View",46.538526,-63.596029,0,0,0
451,"Margate","Margate",46.457633,-63.58837,0,0,0
452,"Fernwood","Fernwood",46.325413,-63.809625,0,0,0
453,"Long River","Long River",46.488862,-63.540496,0,0,0
454,"French River","French River",46.515163,-63.523891,0,0,0
455,"New London","New London",46.464564,-63.511313,0,0,0
456,"Stanley Bridge","Stanley Bridge",46.461257,-63.454131,0,0,0
457,"Granville","Granville",46.426563,-63.468318,0,0,0
458,"Cavendish","Cavendish",46.490165,-63.377196,0,0,0
459,"Millvale","Millvale",46.41116,-63.421091,0,0,0
460,"Wellington","Wellington",46.453056,-64.003011,0,0,0
461,"Rosehill","Rosehill",46.46835,-63.859798,0,0,0
462,"Abram-Village","Abram-Village",46.455008,-64.076711,0,0,0
463,"Tyne Valley","Tyne Valley",46.575055,-63.928768,0,0,0
464,"Urbainville","Urbainville",46.461585,-64.047795,0,0,0
465,"Birch Hill","Birch Hill",46.555292,-63.872437,0,0,0
466,"Port Hill","Port Hill",46.578859,-63.878063,0,0,0
467,"Arlington","Arlington",46.528617,-63.91217,0,0,0
468,"St-Hubert","St-Hubert",46.502832,-64.029799,0,0,0
469,"MacDougall","MacDougall",46.509327,-63.938764,0,0,0
470,"Richmond","Richmond",46.507536,-63.990998,0,0,0
471,"Bideford","Bideford",46.604741,-63.914487,0,0,0
472,"ELLERSLIE-BIDEFORD","ELLERSLIE-BIDEFORD",46.603625,-63.942801,0,0,0
473,"Freeland","Freeland",46.677399,-63.963105,0,0,0
474,"Conway","Conway",46.657809,-63.989144,0,0,0
476,"Springhill","Springhill",46.560438,-64.00541,0,0,0
477,"Mont-Carmel","Mont-Carmel",46.401405,-64.036974,0,0,0
478,"St. Nicholas","St. Nicholas",46.425513,-63.948093,0,0,0
479,"Maximeville","Maximeville",46.434466,-64.128209,0,0,0
480,"Cap-Egmont","Cap-Egmont",46.402266,-64.08956,0,0,1
481,"St. Chrysostome","St. Chrysostome",46.510179,-64.101179,0,0,1
482,"Northam","Northam",46.544629,-63.962388,0,0,0
483,"Poplar Grove","Poplar Grove",46.656486,-63.931505,0,0,0
484,"Inverness","Inverness",46.650598,-64.032312,0,0,0
485,"Mount Pleasant","Mount Pleasant",46.580645,-64.008714,0,0,0
486,"West Devon","West Devon",46.666904,-64.117023,0,0,0
487,"Portage","Portage",46.664341,-64.058491,0,0,0
488,"Coleman","Coleman",46.683974,-64.173252,0,0,0
489,"Foxley River","Foxley River",46.69238,-64.010372,0,0,0
490,"Cascumpec","Cascumpec",46.752996,-64.08936,0,0,0
491,"Fortune Cove","Fortune Cove",46.757337,-64.130479,0,0,0
492,"Bloomfield Corner","Bloomfield Corner",46.761907,-64.178847,0,0,0
493,"St. Anthony","St. Anthony",46.73567,-64.174429,0,0,0
494,"Piusville","Piusville",46.792366,-64.193361,0,0,0
495,"Elmsdale","Elmsdale",46.818985,-64.138695,0,0,0
496,"Rosebank","Rosebank",46.795396,-64.156802,0,0,0
497,"Knutsford","Knutsford",46.697835,-64.283447,0,0,0
498,"Springfield West","Springfield West",46.683942,-64.363986,0,0,0
499,"Cape Wolfe","Cape Wolfe",46.720677,-64.39325,0,0,0
500,"Glenwood","Glenwood",46.64759,-64.315522,0,0,0
501,"West Point","West Point",46.622981,-64.375626,0,0,0
502,"Dunblane","Dunblane",46.650267,-64.333645,0,0,0
503,"Milo","Milo",46.64832,-64.222521,0,0,0
504,"Brae","Brae",46.661948,-64.191933,0,0,0
505,"Brae Harbour","Brae Harbour",46.6167,-64.183297,0,0,0
506,"Campbellton","Campbellton",46.792108,-64.30309,0,0,0
507,"St. Louis","St. Louis",46.887252,-64.138826,0,0,0
508,"St. Edward","St. Edward",46.879846,-64.181731,0,0,0
509,"St. Lawrence","St. Lawrence",46.846914,-64.215299,0,0,0
510,"Pleasant View","Pleasant View",46.916699,-64.199997,0,0,0
511,"Palmer Road","Palmer Road",46.913187,-64.15943,0,0,0
512,"Skinners Pond","Skinners Pond",46.964911,-64.120361,0,0,0
513,"Tignish Corner","Tignish Corner",46.947933,-64.049071,0,0,0
514,"Nail Pond","Nail Pond",46.983299,-64.066704,0,0,0
515,"Seacow Pond","Seacow Pond",47.030916,-63.996967,0,0,0
516,"Norway","Norway",47.008882,-64.032334,0,0,0
517,"Tignish Shore","Tignish Shore",46.947512,-64.001269,0,0,0
518,"St. Felix","St. Felix",46.932026,-64.023289,0,0,0
519,"Anglo Tignish","Anglo Tignish",46.9833,-63.999998,0,0,0
520,"Greenmount","Greenmount",46.897892,-64.042552,0,0,0
521,"Montrose","Montrose",46.86657778,-64.06793333,0,0,0
522,"Alma","Alma",46.860959,-64.109025,0,0,0
523,"Leoville","Leoville",46.922488,-64.120631,0,0,0
524,"East Havre Boucher","East Havre Boucher",45.676964,-61.494524,0,0,0
525,"Aulds Cove","Aulds Cove",45.646434,-61.435926,0,0,0
526,"Pirate Harbour","Pirate Harbour",45.583545,-61.38669,0,0,0
527,"Middle Melford","Middle Melford",45.535218,-61.314123,0,0,0
528,"Sand Point","Sand Point",45.517906,-61.256058,0,0,0
529,"Steep Creek","Steep Creek",45.554152,-61.343932,0,0,0
530,"Hadleyville","Hadleyville",45.45987,-61.283252,0,0,0
531,"Manassette Lake","Manassette Lake",45.434106,-61.333369,0,0,0
532,"St. Francis Harbour","St. Francis Harbour",45.448657,-61.311548,0,0,0
533,"MacPherson Lake","MacPherson Lake",45.435048,-61.431503,0,0,0
534,"Port Shoreham","Port Shoreham",45.423177,-61.424944,0,0,0
535,"Boylston","Boylston",45.4333,-61.5,0,0,0
536,"Sunnyville","Sunnyville",45.388173,-61.535527,0,0,0
537,"Cooks Cove","Cooks Cove",45.365873,-61.487726,0,0,0
538,"Half Island Cove","Half Island Cove",45.346998,-61.200006,0,0,0
539,"Halfway Cove","Halfway Cove",45.34759,-61.366306,0,0,0
540,"Peas Brook","Peas Brook",45.35047,-61.314231,0,0,0
541,"Philips Harbour","Philips Harbour",45.347228,-61.239343,0,0,0
542,"Queensport","Queensport",45.337372,-61.265233,0,0,0
543,"Durells Island","Durells Island",45.343282,-61.005749,0,0,0
544,"Fox Island Main","Fox Island Main",45.340433,-61.103392,0,0,0
545,"Hazel Hill","Hazel Hill",45.324019,-61.031094,0,0,0
546,"Dover","Dover",45.28441,-61.048445,0,0,0
547,"Cole Harbour","Cole Harbour",45.257366,-61.271945,0,0,0
548,"Lower Whitehead","Lower Whitehead",45.218617,-61.180453,0,0,0
549,"Port Felix","Port Felix",45.25,-61.216702,0,0,0
550,"Upper Whitehead","Upper Whitehead",45.281473,-61.170622,0,0,0
551,"Whitehead","Whitehead",45.23333,-61.187171,0,0,0
552,"Charlos Cove","Charlos Cove",45.248457,-61.32957,0,0,0
553,"Larrys River","Larrys River",45.229971,-61.377967,0,0,0
554,"Tor Bay","Tor Bay",45.194967,-61.364234,0,0,0
555,"Lundy","Lundy",45.282193,-61.505916,0,0,0
556,"New Harbour","New Harbour",45.170374,-61.459639,0,0,0
557,"New Harbour East","New Harbour East",45.204435,-61.488232,0,0,0
558,"New Harbour West","New Harbour West",45.19447,-61.493469,0,0,0
559,"Upper New Harbour","Upper New Harbour",45.220461,-61.520482,0,0,0
560,"Coddles Harbour","Coddles Harbour",45.166432,-61.539366,0,0,0
561,"Drum Head","Drum Head",45.150001,-61.599997,0,0,0
562,"Seal Harbour","Seal Harbour",45.150002,-61.583302,0,0,0
563,"Goldboro","Goldboro",45.1833,-61.650001,0,0,0
564,"Isaacs Harbour","Isaacs Harbour",45.183301,-61.6667,0,0,0
565,"Isaacs Harbour North","Isaacs Harbour North",45.20225,-61.675576,0,0,0
566,"Erinville","Erinville",45.37443,-61.745547,0,0,0
567,"Salmon River Lake","Salmon River Lake",45.358646,-61.722315,0,0,0
568,"Guysborough Intervale","Guysborough Intervale",45.454215,-61.615192,0,0,0
569,"Havendale","Havendale",45.453099,-61.580749,0,0,0
570,"Lincolnville","Lincolnville",45.50718,-61.548981,0,0,0
571,"Roachvale","Roachvale",45.349998,-61.549998,0,0,0
572,"Middle Country Harbour","Middle Country Harbour",45.237423,-61.766805,0,0,0
573,"Country Harbour Lake","Country Harbour Lake",45.302166,-61.906007,0,0,0
574,"Cross Roads Country Harbour","Cross Roads Country Harbour",45.276729,-61.883832,0,0,0
575,"Bickerton West","Bickerton West",45.0964,-61.7315,0,0,0
576,"Fishermans Harbour","Fishermans Harbour",45.111363,-61.686482,0,0,0
577,"Port Bickerton","Port Bickerton",45.107058,-61.723834,0,0,0
578,"Indian Harbour Lake","Indian Harbour Lake",45.134547,-61.88229,0,0,0
579,"Port Hilford","Port Hilford",45.109499,-61.840184,0,0,0
580,"Harpellville","Harpellville",45.110257,-61.771561,0,0,0
581,"Wine Harbour","Wine Harbour",45.074472,-61.842544,0,0,0
582,"Sonora","Sonora",45.057209,-61.895998,0,0,0
583,"Sherbrooke","Sherbrooke",45.142926,-61.982547,0,0,0
584,"Goldenville","Goldenville",45.122851,-62.009406,0,0,0
585,"Aspen","Aspen",45.301369,-62.051468,0,0,0
586,"Glenelg","Glenelg",45.26122,-62.077423,0,0,0
587,"Melrose","Melrose",45.261132,-62.047138,0,0,0
588,"Goshen","Goshen",45.377693,-61.972529,0,0,0
589,"Lochaber","Lochaber",45.415814,-62.023197,0,0,1
590,"South Lochaber","South Lochaber",45.38298,-62.044416,0,0,0
591,"West Lochaber","West Lochaber",45.413345,-62.036013,0,0,0
592,"East River St. Marys","East River St. Marys",45.392667,-62.166667,0,0,0
593,"Caledonia","Caledonia",45.282,-62.392775,0,0,0
594,"Trafalgar","Trafalgar",45.284224,-62.66905,0,1,0
595,"Little Liscomb","Little Liscomb",45.027602,-61.973384,0,0,0
596,"Liscomb","Liscomb",45.021332,-62.000452,0,0,0
597,"Spanish Ship Bay","Spanish Ship Bay",45.029692,-62.032112,0,0,0
598,"Liscomb Mills","Liscomb Mills",45.0125,-62.101,0,0,0
599,"Marie Joseph","Marie Joseph",44.969402,-62.08521,0,0,0
600,"West Liscomb","West Liscomb",44.996716,-62.097396,0,0,0
601,"Ecum Secum","Ecum Secum",44.966701,-62.1333,0,0,0
602,"Ecum Secum Bridge","Ecum Secum Bridge",44.972,-62.1678,0,0,0
603,"Ecum Secum West","Ecum Secum West",44.959119,-62.165049,0,0,0
604,"East Quoddy","East Quoddy",44.916058,-62.32161,0,0,0
605,"Harrigan Cove","Harrigan Cove",44.925825,-62.298697,0,0,0
606,"West Quoddy","West Quoddy",44.916699,-62.349999,0,0,0
607,"Port Dufferin","Port Dufferin",44.916699,-62.383303,0,0,0
608,"Port Dufferin West","Port Dufferin West",44.903415,-62.40325,0,0,0
609,"Sheet Harbour Passage","Sheet Harbour Passage",44.858739,-62.44242,0,0,0
610,"Sober Island","Sober Island",44.8488,-62.4653,0,0,0
611,"East River Sheet Harbour","East River Sheet Harbour",44.920549,-62.513042,0,0,0
612,"West Sheet Harbour","West Sheet Harbour",44.912146,-62.541862,0,0,0
613,"Watt Section","Watt Section",44.900001,-62.483298,0,0,0
614,"Moosehead","Moosehead",44.945408,-62.264256,0,0,0
615,"Mooseland","Mooseland",44.949918,-62.799823,0,0,0
616,"Sheet Harbour Road","Sheet Harbour Road",45.122067,-62.900882,0,0,0
617,"Dean","Dean",45.200001,-62.883299,0,0,0
618,"Elmsvale","Elmsvale",45.085709,-63.071434,0,0,0
619,"Centre Musquodoboit","Centre Musquodoboit",45.099999,-63.033298,0,0,0
620,"Chaswood","Chaswood",45.045383,-63.216575,0,0,0
621,"Elderbank","Elderbank",44.983299,-63.216701,0,0,0
622,"Lower Meaghers Grant","Lower Meaghers Grant",44.918983,-63.240849,0,0,0
623,"Meaghers Grant","Meaghers Grant",44.934664,-63.237732,0,0,0
624,"Moose River Gold Mines","Moose River Gold Mines",44.985472,-62.941827,0,0,0
625,"Newcomb Corner","Newcomb Corner",45.068999,-63.046055,0,0,0
626,"Lochaber Mines","Lochaber Mines",45.005477,-62.475807,0,0,0
627,"Malay Falls","Malay Falls",44.98727,-62.482328,0,0,0
628,"Fern Hill","Fern Hill",44.821259,-62.636757,0,0,0
629,"Popes Harbour","Popes Harbour",44.8117,-62.6383,0,0,0
630,"Spry Bay","Spry Bay",44.837936,-62.587805,0,0,0
631,"Spry Harbour","Spry Harbour",44.833467,-62.627241,0,0,0
632,"East Ship Harbour","East Ship Harbour",44.781989,-62.810801,0,0,0
633,"Lower Ship Harbour","Lower Ship Harbour",44.783299,-62.833301,0,0,0
634,"Murphys Cove","Murphys Cove",44.787322,-62.747839,0,0,0
635,"Pleasant Harbour","Pleasant Harbour",44.789687,-62.719502,0,0,0
636,"Ship Harbour","Ship Harbour",44.816699,-62.883301,0,0,0
637,"Lake Charlotte","Lake Charlotte",44.766265,-62.945075,0,0,0
638,"Upper Lakeville","Upper Lakeville",44.789286,-62.970493,0,0,0
639,"Clam Bay","Clam Bay",44.7281,-62.9176,0,0,0
640,"Clam Harbour","Clam Harbour",44.734522,-62.881363,0,0,0
641,"DeBaies Cove","DeBaies Cove",44.755464,-62.808391,0,0,0
642,"Owls Head","Owls Head",44.733299,-62.833301,0,0,0
643,"Little Harbour","Little Harbour",44.710451,-62.839967,0,0,0
644,"East Jeddore","East Jeddore",44.729461,-63.002964,0,0,0
645,"Hartlin Settlement","Hartlin Settlement",44.7667,-63.000001,0,0,0
646,"Head of Jeddore","Head of Jeddore",44.777295,-63.071325,0,0,0
647,"Oyster Pond","Oyster Pond",44.786658,-63.005325,0,0,0
648,"Myers Point","Myers Point",44.769794,-63.039935,0,0,0
649,"Salmon River Bridge","Salmon River Bridge",44.77919,-63.02879,0,0,0
650,"Ostrea Lake","Ostrea Lake",44.720749,-63.085663,0,0,0
651,"Pleasant Point","Pleasant Point",44.690077,-63.068052,0,0,0
652,"West Jeddore","West Jeddore",44.7155,-63.0109,0,0,0
653,"East Petpeswick","East Petpeswick",44.764307,-63.14695,0,0,0
654,"Gaetz Brook","Gaetz Brook",44.76097,-63.217469,0,0,0
655,"Head of Chezzetcook","Head of Chezzetcook",44.742023,-63.24954,0,0,0
656,"East Chezzetcook","East Chezzetcook",44.721018,-63.234371,0,0,0
657,"Porter","Porter",44.749162,-63.292625,0,0,0
658,"Conrod Settlement","Conrod Settlement",44.766701,-63.233299,0,0,0
659,"Grand Desert","Grand Desert",44.690215,-63.257165,0,0,0
660,"Middle Porters Lake","Middle Porters Lake",44.699785,-63.305696,0,0,0
661,"Seaforth","Seaforth",44.671804,-63.256422,0,0,0
662,"Three Fathom Harbour","Three Fathom Harbour",44.65474,-63.291586,0,0,0
663,"Mineville","Mineville",44.691577,-63.37868,0,0,0
664,"Lawrencetown","Lawrencetown",44.665864,-63.373315,0,0,0
665,"Upper Lawrencetown","Upper Lawrencetown",44.682041,-63.452231,0,0,0
666,"Cow Bay","Cow Bay",44.623598,-63.420898,0,0,0
667,"South East Passage","South East Passage",44.601065,-63.467945,0,0,0
668,"Grahams Corner","Grahams Corner",44.682042,-63.545206,0,0,0
669,"Woodside","Woodside",44.653822,-63.545473,0,0,0
670,"Port Wallace","Port Wallace",44.702214,-63.54586,0,0,0
671,"Glen Moir","Glen Moir",44.72422,-63.674883,0,0,0
672,"Jollimore","Jollimore",44.629874,-63.606263,0,0,0
673,"Spryfield","Spryfield",44.616699,-63.616699,0,0,0
674,"Rockingham","Rockingham",44.680075,-63.659475,0,0,0
675,"Harrietsfield","Harrietsfield",44.571441,-63.636127,0,0,0
676,"Hammonds Plains Road","Hammonds Plains Road",44.725074,-63.742098,0,0,0
677,"Brookside","Brookside",44.554814,-63.719037,0,0,0
678,"Lakeside","Lakeside",44.635861,-63.701916,0,0,0
679,"Timberlea","Timberlea",44.664195,-63.751817,0,0,0
680,"Stillwater Lake","Stillwater Lake",44.700855,-63.838371,0,0,0
681,"Yankeetown","Yankeetown",44.722677,-63.82065,0,0,0
682,"English Corner","English Corner",44.733299,-63.7833,0,0,0
683,"Middle Sackville","Middle Sackville",44.783018,-63.692904,0,0,0
684,"Beaver Bank","Beaver Bank",44.799999,-63.683299,0,0,0
685,"Ketch Harbour","Ketch Harbour",44.492432,-63.551988,0,0,0
686,"Sambro Head","Sambro Head",44.4836,-63.5832,0,0,0
687,"Williamswood","Williamswood",44.517539,-63.64073,0,0,0
688,"Portuguese Cove","Portuguese Cove",44.5204,-63.5328,0,0,0
689,"Terence Bay","Terence Bay",44.466831,-63.716988,0,0,0
690,"Lower Prospect","Lower Prospect",44.453695,-63.725754,0,0,0
691,"Bayside","Bayside",44.527668,-63.806308,0,0,0
692,"Shad Bay","Shad Bay",44.524682,-63.785769,0,0,0
693,"Whites Lake","Whites Lake",44.528417,-63.760513,0,0,0
694,"East Dover","East Dover",44.494604,-63.847703,0,0,0
695,"McGraths Cove","McGraths Cove",44.506362,-63.850876,0,0,0
696,"West Dover","West Dover",44.490727,-63.871695,0,0,0
697,"Peggys Cove","Peggys Cove",44.492399,-63.91555,0,0,0
698,"Indian Harbour","Indian Harbour",44.5167,-63.9333,0,0,0
699,"Glen Margaret","Glen Margaret",44.5843,-63.9168,0,0,0
700,"Glen Haven","Glen Haven",44.642699,-63.909701,0,0,0
701,"Seabright","Seabright",44.610603,-63.925181,0,0,0
702,"Black Point","Black Point",44.649776,-63.982283,0,0,0
703,"Boutiliers Point","Boutiliers Point",44.662546,-63.950076,0,0,0
704,"Hubbards","Hubbards",44.638516,-64.053217,0,0,0
705,"Head of St. Margarets Bay","Head of St. Margarets Bay",44.682872,-63.915267,0,0,0
706,"Upper Tantallon","Upper Tantallon",44.689042,-63.886205,0,0,0
707,"Fall River West","Fall River West",44.801274,-63.632847,0,0,0
708,"Windsor Junction","Windsor Junction",44.783298,-63.633302,0,0,0
709,"Wellington Station","Wellington Station",44.858271,-63.61645,0,0,0
710,"Grand Lake","Grand Lake",44.894377,-63.586842,0,0,0
711,"Mill Cove","Mill Cove",44.589599,-64.064599,0,0,0
712,"Fox Point","Fox Point",44.614586,-64.060036,0,0,0
713,"Northwest Cove","Northwest Cove",44.528898,-64.02494,0,0,1
714,"Bayswater","Bayswater",44.501582,-64.067747,0,0,1
715,"Blandford","Blandford",44.485542,-64.110074,0,0,0
716,"Upper Blandford","Upper Blandford",44.516702,-64.116699,0,0,1
717,"Tancook Island","Tancook Island",44.466702,-64.166702,0,0,0
718,"Commons","Commons",44.55184,-64.230564,0,0,0
719,"East River","East River",44.588309,-64.16843,0,0,0
720,"Squid Cove","Squid Cove",44.583302,-64.199996,0,0,0
721,"Marriotts Cove","Marriotts Cove",44.556379,-64.270814,0,0,0
722,"Chester Basin","Chester Basin",44.566493,-64.308402,0,0,0
723,"Acadia","Acadia",44.557214,-64.342689,0,0,0
724,"Gold River","Gold River",44.541149,-64.316364,0,0,0
725,"Western Shore","Western Shore",44.52273,-64.307207,0,0,0
726,"Martins Point","Martins Point",44.493601,-64.314971,0,0,0
727,"Indian Point","Indian Point",44.460018,-64.316232,0,0,0
728,"Blockhouse","Blockhouse",44.446804,-64.412183,0,0,0
729,"New Ross","New Ross",44.737592,-64.456581,0,0,0
730,"Leville","Leville",44.750001,-64.416704,0,0,0
731,"Mill Road","Mill Road",44.783299,-64.449997,0,0,0
732,"New Russell","New Russell",44.766701,-64.416702,0,0,0
733,"Vaughan","Vaughan",44.816699,-64.233298,0,0,0
734,"Oakland","Oakland",44.451407,-64.366909,0,0,0
735,"Martins Brook","Martins Brook",44.408404,-64.338532,0,0,0
736,"Sunnybrook","Sunnybrook",44.412911,-64.336343,0,0,0
737,"Blue Rocks","Blue Rocks",44.354206,-64.243738,0,0,0
738,"Lunenburg","Lunenburg",44.37745,-64.316941,0,0,0
739,"First South","First South",44.372204,-64.34718,0,0,0
740,"Rhodes Corner","Rhodes Corner",44.377854,-64.4151,0,0,0
741,"Masons Beach","Masons Beach",44.364363,-64.336194,0,0,0
742,"Bayport","Bayport",44.323822,-64.316675,0,0,1
743,"Rose Bay","Rose Bay",44.299264,-64.304115,0,0,0
744,"Riverport","Riverport",44.298796,-64.329878,0,0,0
745,"Kingsburg","Kingsburg",44.276347,-64.262643,0,0,1
746,"Dublin Shore","Dublin Shore",44.269164,-64.366048,0,0,0
747,"LaHave","LaHave",44.294273,-64.36094,0,0,0
748,"Mount Pleasant","Mount Pleasant",44.28569,-64.426601,0,0,0
749,"Pentz","Pentz",44.302454,-64.395784,0,0,0
750,"West Dublin","West Dublin",44.253285,-64.399618,0,0,0
751,"Bush Island","Bush Island",44.235645,-64.370571,0,0,0
752,"Heckmans Island","Heckmans Island",44.383301,-64.25,0,0,0
753,"Feltzen South","Feltzen South",44.329454,-64.286112,0,0,1
754,"Pleasantville","Pleasantville",44.33977,-64.442253,0,0,0
755,"Upper LaHave","Upper LaHave",44.36711,-64.44469,0,0,0
756,"Oakhill","Oakhill",44.397162,-64.500947,0,0,0
757,"Dayspring","Dayspring",44.375379,-64.480896,0,0,0
758,"Maitland","Maitland",44.426758,-64.457526,0,0,0
759,"Hebbville","Hebbville",44.355451,-64.537581,0,0,0
